idClass,idSubject,idTeacher,location
14673,716468,5466,D4
14674,716468,5466,B1
14675,716468,5467,B1
14676,716468,5467,B1
14677,716468,5467,C1
14678,716468,5467,D4
14679,716468,5467,B9
14680,716468,5468,D5
14681,716468,5468,D4
14682,716468,5468,TC
14683,716468,5468,B9
14684,716468,5468,B9
14685,716468,5469,D9
14686,716468,5469,B7
14687,716468,5469,C2
14688,716468,5469,TC
14689,716468,5469,D5
14690,716468,5470,B7
14691,716468,5470,D5
14692,716468,5470,D6
14693,716468,5470,D6
14694,716468,5470,B9
14695,716481,5471,D3
14696,716481,5471,TC
14697,716481,5471,TC
14698,716481,5471,B7
14699,716481,5471,D6
14700,716481,5472,D9
14701,716481,5472,TC
14702,716481,5472,D9
14703,716481,5472,D4
14704,716481,5472,D3
14705,716481,5473,C2
14706,716481,5473,D4
14707,716481,5473,D5
14708,716481,5473,C1
14709,716481,5473,D3
14710,716481,5474,B7
14711,716481,5474,C2
14712,716481,5474,TC
14713,716481,5474,D3
14714,716481,5474,D3
14715,716481,5475,D9
14716,716481,5475,B7
14717,716481,5475,TC
14718,716481,5475,D3
14719,716481,5475,D5
14720,716469,5476,D5
14721,716469,5476,B7
14722,716469,5476,D4
14723,716469,5476,D5
14724,716469,5476,B1
14725,716469,5477,D4
14726,716469,5477,D6
14727,716469,5477,B1
14728,716469,5477,D9
14729,716469,5477,D4
14730,716469,5478,D3
14731,716469,5478,B7
14732,716469,5478,D3
14733,716469,5478,TC
14734,716469,5478,C1
14735,716469,5479,D4
14736,716469,5479,D4
14737,716469,5479,D5
14738,716469,5479,C2
14739,716469,5479,D3
14740,716469,5480,B9
14741,716469,5480,D3
14742,716469,5480,D9
14743,716469,5480,D9
14744,716469,5480,D4
14745,716482,5481,TC
14746,716482,5481,B9
14747,716482,5481,D4
14748,716482,5481,TC
14749,716482,5481,D5
14750,716482,5482,B1
14751,716482,5482,D4
14752,716482,5482,B7
14753,716482,5482,C2
14754,716482,5482,D6
14755,716482,5483,D4
14756,716482,5483,C2
14757,716482,5483,D5
14758,716482,5483,D3
14759,716482,5483,B9
14760,716482,5484,B1
14761,716482,5484,TC
14762,716482,5484,B9
14763,716482,5484,D4
14764,716482,5484,B7
14765,716482,5485,TC
14766,716482,5485,D9
14767,716482,5485,B7
14768,716482,5485,D3
14769,716482,5485,C1
14770,130867,5486,C2
14771,130867,5486,D5
14772,130867,5486,C2
14773,130867,5486,D9
14774,130867,5486,C1
14775,130867,5487,C1
14776,130867,5487,B7
14777,130867,5487,C2
14778,130867,5487,D9
14779,130867,5487,B7
14780,130867,5488,D9
14781,130867,5488,D6
14782,130867,5488,B7
14783,130867,5488,D6
14784,130867,5488,C1
14785,130867,5489,D4
14786,130867,5489,D9
14787,130867,5489,B7
14788,130867,5489,D4
14789,130867,5489,C2
14790,130867,5490,C1
14791,130867,5490,B7
14792,130867,5490,D3
14793,130867,5490,B1
14794,130867,5490,C1
14795,130859,5491,B7
14796,130859,5491,D6
14797,130859,5491,D6
14798,130859,5491,D3
14799,130859,5491,D5
14800,130859,5492,C2
14801,130859,5492,B1
14802,130859,5492,D6
14803,130859,5492,D9
14804,130859,5492,TC
14805,130859,5493,D3
14806,130859,5493,D5
14807,130859,5493,D6
14808,130859,5493,D3
14809,130859,5493,D5
14810,130859,5494,B7
14811,130859,5494,TC
14812,130859,5494,D9
14813,130859,5494,D4
14814,130859,5494,D6
14815,130859,5495,D5
14816,130859,5495,D9
14817,130859,5495,B9
14818,130859,5495,B9
14819,130859,5495,C1
14820,130861,5496,TC
14821,130861,5496,C2
14822,130861,5496,B7
14823,130861,5496,B1
14824,130861,5496,B9
14825,130861,5497,D9
14826,130861,5497,B1
14827,130861,5497,C1
14828,130861,5497,D6
14829,130861,5497,D9
14830,130861,5498,C2
14831,130861,5498,B1
14832,130861,5498,C1
14833,130861,5498,B7
14834,130861,5498,TC
14835,130861,5499,TC
14836,130861,5499,D6
14837,130861,5499,D4
14838,130861,5499,D4
14839,130861,5499,TC
14840,130861,5500,D5
14841,130861,5500,D9
14842,130861,5500,C1
14843,130861,5500,TC
14844,130861,5500,D5
14845,130863,5501,TC
14846,130863,5501,TC
14847,130863,5501,B1
14848,130863,5501,D9
14849,130863,5501,D5
14850,130863,5502,D4
14851,130863,5502,TC
14852,130863,5502,B7
14853,130863,5502,B9
14854,130863,5502,D4
14855,130863,5503,D4
14856,130863,5503,D3
14857,130863,5503,D9
14858,130863,5503,D4
14859,130863,5503,C1
14860,130863,5504,C2
14861,130863,5504,TC
14862,130863,5504,D6
14863,130863,5504,B7
14864,130863,5504,B9
14865,130863,5505,B1
14866,130863,5505,D3
14867,130863,5505,C1
14868,130863,5505,B7
14869,130863,5505,D5
14870,130871,5506,C2
14871,130871,5506,TC
14872,130871,5506,C2
14873,130871,5506,B1
14874,130871,5506,B1
14875,130871,5507,D3
14876,130871,5507,D3
14877,130871,5507,D9
14878,130871,5507,B7
14879,130871,5507,D5
14880,130871,5508,C1
14881,130871,5508,TC
14882,130871,5508,D5
14883,130871,5508,D5
14884,130871,5508,D3
14885,130871,5509,D4
14886,130871,5509,D5
14887,130871,5509,D3
14888,130871,5509,D5
14889,130871,5509,D3
14890,130871,5510,B9
14891,130871,5510,D6
14892,130871,5510,C2
14893,130871,5510,D5
14894,130871,5510,D3
14895,130874,5511,D4
14896,130874,5511,D3
14897,130874,5511,TC
14898,130874,5511,D9
14899,130874,5511,TC
14900,130874,5512,D6
14901,130874,5512,C1
14902,130874,5512,D3
14903,130874,5512,B7
14904,130874,5512,D6
14905,130874,5513,D6
14906,130874,5513,B1
14907,130874,5513,D3
14908,130874,5513,D6
14909,130874,5513,D5
14910,130874,5514,D6
14911,130874,5514,B1
14912,130874,5514,TC
14913,130874,5514,TC
14914,130874,5514,TC
14915,130874,5515,D5
14916,130874,5515,D5
14917,130874,5515,D6
14918,130874,5515,D4
14919,130874,5515,D9
14920,130876,5516,C2
14921,130876,5516,C1
14922,130876,5516,C2
14923,130876,5516,C1
14924,130876,5516,D9
14925,130876,5517,B9
14926,130876,5517,D4
14927,130876,5517,TC
14928,130876,5517,D9
14929,130876,5517,B7
14930,130876,5518,D6
14931,130876,5518,D5
14932,130876,5518,D4
14933,130876,5518,D6
14934,130876,5518,C2
14935,130876,5519,D4
14936,130876,5519,B1
14937,130876,5519,B1
14938,130876,5519,TC
14939,130876,5519,TC
14940,130876,5520,D4
14941,130876,5520,B9
14942,130876,5520,B9
14943,130876,5520,B9
14944,130876,5520,D9
14945,131969,5521,TC
14946,131969,5521,B1
14947,131969,5521,B9
14948,131969,5521,C2
14949,131969,5521,B7
14950,131969,5522,D9
14951,131969,5522,C1
14952,131969,5522,D3
14953,131969,5522,D6
14954,131969,5522,C2
14955,131969,5523,D6
14956,131969,5523,D6
14957,131969,5523,D9
14958,131969,5523,C2
14959,131969,5523,B7
14960,131969,5524,D9
14961,131969,5524,B1
14962,131969,5524,D3
14963,131969,5524,B7
14964,131969,5524,B9
14965,131969,5525,D4
14966,131969,5525,B9
14967,131969,5525,C2
14968,131969,5525,C2
14969,131969,5525,D6
14970,131858,5526,C1
14971,131858,5526,B7
14972,131858,5526,B7
14973,131858,5526,D5
14974,131858,5526,C2
14975,131858,5527,D4
14976,131858,5527,B9
14977,131858,5527,D3
14978,131858,5527,B7
14979,131858,5527,D3
14980,131858,5528,C1
14981,131858,5528,D3
14982,131858,5528,C1
14983,131858,5528,B7
14984,131858,5528,B7
14985,131858,5529,TC
14986,131858,5529,D6
14987,131858,5529,TC
14988,131858,5529,D4
14989,131858,5529,D4
14990,131858,5530,D3
14991,131858,5530,D3
14992,131858,5530,B7
14993,131858,5530,D9
14994,131858,5530,B1
14995,133516,5531,D4
14996,133516,5531,D6
14997,133516,5531,D6
14998,133516,5531,B7
14999,133516,5531,D5
15000,133516,5532,C1
15001,133516,5532,B1
15002,133516,5532,D4
15003,133516,5532,B7
15004,133516,5532,B1
15005,133516,5533,B9
15006,133516,5533,D4
15007,133516,5533,D9
15008,133516,5533,C2
15009,133516,5533,C1
15010,133516,5534,C2
15011,133516,5534,D5
15012,133516,5534,D4
15013,133516,5534,TC
15014,133516,5534,D3
15015,133516,5535,B7
15016,133516,5535,D6
15017,133516,5535,D4
15018,133516,5535,D6
15019,133516,5535,B9
15020,715617,5536,D6
15021,715617,5536,TC
15022,715617,5536,B7
15023,715617,5536,C2
15024,715617,5536,C2
15025,715617,5537,D4
15026,715617,5537,C2
15027,715617,5537,D3
15028,715617,5537,D4
15029,715617,5537,C2
15030,715617,5538,D5
15031,715617,5538,C2
15032,715617,5538,D4
15033,715617,5538,D3
15034,715617,5538,B7
15035,715617,5539,D9
15036,715617,5539,D4
15037,715617,5539,D5
15038,715617,5539,D6
15039,715617,5539,TC
15040,715617,5540,B7
15041,715617,5540,D5
15042,715617,5540,D5
15043,715617,5540,B1
15044,715617,5540,B9
15045,131952,5541,TC
15046,131952,5541,D5
15047,131952,5541,TC
15048,131952,5541,B7
15049,131952,5541,B1
15050,131952,5542,B7
15051,131952,5542,D4
15052,131952,5542,B1
15053,131952,5542,D6
15054,131952,5542,B7
15055,131952,5543,B7
15056,131952,5543,D6
15057,131952,5543,D3
15058,131952,5543,C2
15059,131952,5543,B1
15060,131952,5544,D5
15061,131952,5544,D4
15062,131952,5544,D4
15063,131952,5544,B7
15064,131952,5544,TC
15065,131952,5545,TC
15066,131952,5545,D4
15067,131952,5545,D4
15068,131952,5545,B1
15069,131952,5545,TC
15070,132062,5546,D5
15071,132062,5546,C1
15072,132062,5546,D9
15073,132062,5546,B7
15074,132062,5546,B7
15075,132062,5547,B7
15076,132062,5547,D6
15077,132062,5547,C2
15078,132062,5547,B7
15079,132062,5547,D5
15080,132062,5548,D3
15081,132062,5548,D9
15082,132062,5548,D5
15083,132062,5548,D3
15084,132062,5548,D9
15085,132062,5549,B1
15086,132062,5549,B1
15087,132062,5549,D9
15088,132062,5549,B9
15089,132062,5549,D3
15090,132062,5550,D3
15091,132062,5550,D5
15092,132062,5550,B9
15093,132062,5550,D3
15094,132062,5550,TC
15095,131859,5551,B7
15096,131859,5551,TC
15097,131859,5551,TC
15098,131859,5551,D4
15099,131859,5551,B9
15100,131859,5552,B1
15101,131859,5552,C1
15102,131859,5552,D6
15103,131859,5552,TC
15104,131859,5552,D6
15105,131859,5553,D4
15106,131859,5553,C1
15107,131859,5553,B1
15108,131859,5553,B7
15109,131859,5553,D5
15110,131859,5554,D4
15111,131859,5554,D3
15112,131859,5554,C1
15113,131859,5554,C2
15114,131859,5554,D3
15115,131859,5555,C1
15116,131859,5555,D5
15117,131859,5555,B1
15118,131859,5555,B9
15119,131859,5555,B9
15120,131605,5556,D6
15121,131605,5556,C2
15122,131605,5556,D3
15123,131605,5556,D6
15124,131605,5556,B7
15125,131605,5557,TC
15126,131605,5557,D6
15127,131605,5557,C1
15128,131605,5557,B1
15129,131605,5557,C1
15130,131605,5558,C2
15131,131605,5558,C1
15132,131605,5558,B7
15133,131605,5558,B1
15134,131605,5558,B9
15135,131605,5559,TC
15136,131605,5559,D4
15137,131605,5559,D3
15138,131605,5559,TC
15139,131605,5559,D9
15140,131605,5560,D6
15141,131605,5560,D3
15142,131605,5560,B7
15143,131605,5560,D3
15144,131605,5560,D4
15145,133935,5561,D5
15146,133935,5561,C2
15147,133935,5561,D6
15148,133935,5561,B9
15149,133935,5561,C2
15150,133935,5562,C2
15151,133935,5562,B1
15152,133935,5562,D9
15153,133935,5562,B7
15154,133935,5562,C1
15155,133935,5563,TC
15156,133935,5563,B9
15157,133935,5563,B7
15158,133935,5563,C2
15159,133935,5563,C2
15160,133935,5564,D6
15161,133935,5564,B9
15162,133935,5564,B1
15163,133935,5564,TC
15164,133935,5564,TC
15165,133935,5565,D5
15166,133935,5565,D9
15167,133935,5565,D5
15168,133935,5565,C1
15169,133935,5565,TC
15170,133937,5566,B7
15171,133937,5566,C1
15172,133937,5566,B9
15173,133937,5566,B9
15174,133937,5566,C2
15175,133937,5567,D5
15176,133937,5567,D3
15177,133937,5567,D3
15178,133937,5567,B1
15179,133937,5567,D6
15180,133937,5568,C2
15181,133937,5568,B1
15182,133937,5568,D5
15183,133937,5568,C2
15184,133937,5568,TC
15185,133937,5569,D5
15186,133937,5569,D9
15187,133937,5569,D9
15188,133937,5569,D6
15189,133937,5569,B1
15190,133937,5570,TC
15191,133937,5570,D3
15192,133937,5570,B1
15193,133937,5570,D4
15194,133937,5570,D6
15195,131650,5571,B1
15196,131650,5571,B9
15197,131650,5571,D9
15198,131650,5571,D5
15199,131650,5571,B1
15200,131650,5572,B7
15201,131650,5572,C1
15202,131650,5572,D3
15203,131650,5572,TC
15204,131650,5572,B1
15205,131650,5573,D5
15206,131650,5573,B7
15207,131650,5573,D4
15208,131650,5573,B9
15209,131650,5573,D6
15210,131650,5574,B1
15211,131650,5574,TC
15212,131650,5574,D5
15213,131650,5574,D3
15214,131650,5574,B1
15215,131650,5575,B9
15216,131650,5575,B9
15217,131650,5575,D3
15218,131650,5575,D3
15219,131650,5575,B7
15220,131430,5576,D3
15221,131430,5576,B1
15222,131430,5576,D5
15223,131430,5576,TC
15224,131430,5576,C1
15225,131430,5577,D9
15226,131430,5577,TC
15227,131430,5577,B1
15228,131430,5577,D4
15229,131430,5577,B9
15230,131430,5578,B9
15231,131430,5578,D5
15232,131430,5578,D3
15233,131430,5578,D6
15234,131430,5578,B9
15235,131430,5579,C1
15236,131430,5579,D9
15237,131430,5579,D6
15238,131430,5579,D4
15239,131430,5579,B7
15240,131430,5580,C1
15241,131430,5580,D6
15242,131430,5580,D4
15243,131430,5580,D9
15244,131430,5580,D5
15245,131649,5581,B7
15246,131649,5581,D3
15247,131649,5581,C1
15248,131649,5581,TC
15249,131649,5581,D3
15250,131649,5582,C1
15251,131649,5582,D6
15252,131649,5582,D9
15253,131649,5582,D3
15254,131649,5582,D4
15255,131649,5583,D4
15256,131649,5583,B9
15257,131649,5583,C2
15258,131649,5583,D9
15259,131649,5583,B9
15260,131649,5584,D6
15261,131649,5584,B9
15262,131649,5584,D6
15263,131649,5584,D9
15264,131649,5584,D3
15265,131649,5585,B9
15266,131649,5585,TC
15267,131649,5585,C2
15268,131649,5585,D3
15269,131649,5585,TC
15270,131647,5586,D3
15271,131647,5586,D3
15272,131647,5586,D3
15273,131647,5586,C2
15274,131647,5586,D9
15275,131647,5587,D5
15276,131647,5587,C1
15277,131647,5587,D5
15278,131647,5587,D3
15279,131647,5587,TC
15280,131647,5588,C1
15281,131647,5588,D3
15282,131647,5588,D5
15283,131647,5588,B7
15284,131647,5588,D4
15285,131647,5589,C1
15286,131647,5589,C2
15287,131647,5589,C1
15288,131647,5589,D4
15289,131647,5589,D4
15290,131647,5590,B7
15291,131647,5590,B9
15292,131647,5590,B1
15293,131647,5590,D5
15294,131647,5590,C2
15295,715363,5591,D5
15296,715363,5591,D3
15297,715363,5591,B9
15298,715363,5591,D3
15299,715363,5591,D6
15300,715363,5592,D3
15301,715363,5592,TC
15302,715363,5592,C2
15303,715363,5592,B9
15304,715363,5592,D9
15305,715363,5593,C2
15306,715363,5593,D6
15307,715363,5593,B9
15308,715363,5593,D3
15309,715363,5593,D4
15310,715363,5594,C2
15311,715363,5594,B1
15312,715363,5594,B9
15313,715363,5594,C2
15314,715363,5594,C2
15315,715363,5595,D5
15316,715363,5595,D5
15317,715363,5595,D4
15318,715363,5595,D5
15319,715363,5595,D5
15320,715366,5596,B9
15321,715366,5596,TC
15322,715366,5596,D5
15323,715366,5596,B9
15324,715366,5596,B1
15325,715366,5597,B1
15326,715366,5597,D9
15327,715366,5597,D6
15328,715366,5597,D6
15329,715366,5597,D5
15330,715366,5598,C1
15331,715366,5598,D4
15332,715366,5598,C2
15333,715366,5598,C2
15334,715366,5598,B1
15335,715366,5599,C2
15336,715366,5599,D5
15337,715366,5599,TC
15338,715366,5599,D5
15339,715366,5599,B9
15340,715366,5600,D5
15341,715366,5600,C1
15342,715366,5600,D9
15343,715366,5600,TC
15344,715366,5600,D3
15345,133894,5601,B7
15346,133894,5601,C1
15347,133894,5601,C1
15348,133894,5601,B9
15349,133894,5601,B7
15350,133894,5602,D9
15351,133894,5602,TC
15352,133894,5602,D9
15353,133894,5602,C2
15354,133894,5602,D3
15355,133894,5603,TC
15356,133894,5603,D5
15357,133894,5603,D9
15358,133894,5603,B9
15359,133894,5603,D9
15360,133894,5604,TC
15361,133894,5604,B7
15362,133894,5604,D3
15363,133894,5604,D9
15364,133894,5604,D5
15365,133894,5605,D3
15366,133894,5605,D6
15367,133894,5605,D5
15368,133894,5605,C1
15369,133894,5605,TC
15370,133897,5606,C2
15371,133897,5606,D4
15372,133897,5606,D9
15373,133897,5606,B1
15374,133897,5606,D5
15375,133897,5607,B7
15376,133897,5607,B9
15377,133897,5607,D6
15378,133897,5607,D4
15379,133897,5607,B9
15380,133897,5608,B7
15381,133897,5608,D5
15382,133897,5608,D5
15383,133897,5608,C1
15384,133897,5608,D5
15385,133897,5609,C1
15386,133897,5609,D4
15387,133897,5609,D5
15388,133897,5609,B1
15389,133897,5609,C2
15390,133897,5610,B7
15391,133897,5610,D4
15392,133897,5610,D9
15393,133897,5610,D4
15394,133897,5610,B9
15395,133886,5611,C2
15396,133886,5611,D5
15397,133886,5611,D6
15398,133886,5611,D6
15399,133886,5611,D4
15400,133886,5612,D4
15401,133886,5612,TC
15402,133886,5612,B9
15403,133886,5612,C2
15404,133886,5612,B7
15405,133886,5613,D4
15406,133886,5613,B9
15407,133886,5613,D5
15408,133886,5613,D3
15409,133886,5613,D6
15410,133886,5614,B1
15411,133886,5614,C1
15412,133886,5614,D6
15413,133886,5614,D3
15414,133886,5614,TC
15415,133886,5615,C1
15416,133886,5615,D3
15417,133886,5615,B9
15418,133886,5615,D4
15419,133886,5615,D5
15420,131458,5616,D9
15421,131458,5616,C2
15422,131458,5616,D5
15423,131458,5616,C1
15424,131458,5616,B7
15425,131458,5617,TC
15426,131458,5617,D6
15427,131458,5617,C2
15428,131458,5617,C1
15429,131458,5617,C1
15430,131458,5618,D6
15431,131458,5618,C1
15432,131458,5618,B9
15433,131458,5618,B1
15434,131458,5618,B7
15435,131458,5619,D6
15436,131458,5619,TC
15437,131458,5619,C2
15438,131458,5619,B9
15439,131458,5619,D6
15440,131458,5620,D9
15441,131458,5620,C2
15442,131458,5620,D3
15443,131458,5620,D5
15444,131458,5620,TC
15445,715275,5621,TC
15446,715275,5621,D6
15447,715275,5621,TC
15448,715275,5621,B7
15449,715275,5621,TC
15450,715275,5622,B7
15451,715275,5622,C2
15452,715275,5622,D3
15453,715275,5622,B1
15454,715275,5622,D3
15455,715275,5623,C2
15456,715275,5623,B1
15457,715275,5623,D5
15458,715275,5623,D3
15459,715275,5623,C2
15460,715275,5624,C1
15461,715275,5624,TC
15462,715275,5624,B1
15463,715275,5624,D4
15464,715275,5624,B7
15465,715275,5625,TC
15466,715275,5625,D9
15467,715275,5625,B7
15468,715275,5625,B1
15469,715275,5625,B1
15470,133933,5626,D5
15471,133933,5626,D6
15472,133933,5626,D4
15473,133933,5626,D9
15474,133933,5626,D4
15475,133933,5627,D3
15476,133933,5627,B7
15477,133933,5627,B7
15478,133933,5627,B9
15479,133933,5627,C2
15480,133933,5628,D5
15481,133933,5628,TC
15482,133933,5628,D4
15483,133933,5628,D6
15484,133933,5628,C1
15485,133933,5629,D9
15486,133933,5629,C1
15487,133933,5629,D9
15488,133933,5629,D6
15489,133933,5629,B1
15490,133933,5630,D3
15491,133933,5630,TC
15492,133933,5630,D6
15493,133933,5630,D6
15494,133933,5630,B1
15495,715246,5631,TC
15496,715246,5631,B1
15497,715246,5631,D6
15498,715246,5631,B9
15499,715246,5631,B1
15500,715246,5632,B7
15501,715246,5632,D5
15502,715246,5632,D5
15503,715246,5632,D5
15504,715246,5632,D6
15505,715246,5633,C1
15506,715246,5633,C1
15507,715246,5633,D3
15508,715246,5633,TC
15509,715246,5633,D3
15510,715246,5634,B9
15511,715246,5634,B9
15512,715246,5634,TC
15513,715246,5634,B1
15514,715246,5634,D6
15515,715246,5635,C2
15516,715246,5635,D3
15517,715246,5635,D6
15518,715246,5635,B7
15519,715246,5635,D9
15520,715358,5636,TC
15521,715358,5636,C1
15522,715358,5636,D4
15523,715358,5636,C2
15524,715358,5636,D5
15525,715358,5637,C1
15526,715358,5637,D4
15527,715358,5637,D6
15528,715358,5637,TC
15529,715358,5637,B7
15530,715358,5638,B1
15531,715358,5638,D6
15532,715358,5638,B9
15533,715358,5638,D3
15534,715358,5638,D3
15535,715358,5639,D6
15536,715358,5639,B7
15537,715358,5639,B1
15538,715358,5639,C1
15539,715358,5639,D4
15540,715358,5640,B1
15541,715358,5640,D6
15542,715358,5640,D3
15543,715358,5640,D3
15544,715358,5640,D9
15545,133663,5641,D9
15546,133663,5641,C1
15547,133663,5641,TC
15548,133663,5641,D3
15549,133663,5641,C2
15550,133663,5642,B9
15551,133663,5642,TC
15552,133663,5642,D4
15553,133663,5642,D9
15554,133663,5642,D9
15555,133663,5643,TC
15556,133663,5643,B1
15557,133663,5643,D6
15558,133663,5643,B9
15559,133663,5643,TC
15560,133663,5644,C1
15561,133663,5644,D3
15562,133663,5644,D3
15563,133663,5644,D6
15564,133663,5644,D3
15565,133663,5645,C1
15566,133663,5645,D3
15567,133663,5645,D6
15568,133663,5645,C1
15569,133663,5645,C2
15570,131659,5646,D5
15571,131659,5646,D6
15572,131659,5646,B1
15573,131659,5646,C2
15574,131659,5646,D3
15575,131659,5647,B1
15576,131659,5647,B7
15577,131659,5647,D3
15578,131659,5647,D5
15579,131659,5647,D3
15580,131659,5648,C2
15581,131659,5648,D6
15582,131659,5648,C1
15583,131659,5648,D5
15584,131659,5648,D6
15585,131659,5649,D5
15586,131659,5649,B1
15587,131659,5649,C2
15588,131659,5649,D4
15589,131659,5649,D6
15590,131659,5650,B9
15591,131659,5650,D6
15592,131659,5650,C2
15593,131659,5650,B7
15594,131659,5650,B9
15595,715328,5651,D6
15596,715328,5651,TC
15597,715328,5651,D3
15598,715328,5651,B7
15599,715328,5651,C2
15600,715328,5652,D5
15601,715328,5652,D5
15602,715328,5652,D4
15603,715328,5652,C1
15604,715328,5652,D5
15605,715328,5653,C2
15606,715328,5653,B1
15607,715328,5653,TC
15608,715328,5653,C1
15609,715328,5653,D4
15610,715328,5654,D4
15611,715328,5654,D4
15612,715328,5654,B7
15613,715328,5654,C1
15614,715328,5654,D6
15615,715328,5655,D5
15616,715328,5655,B1
15617,715328,5655,TC
15618,715328,5655,D6
15619,715328,5655,C2
15620,715369,5656,D4
15621,715369,5656,TC
15622,715369,5656,D9
15623,715369,5656,C2
15624,715369,5656,C2
15625,715369,5657,C1
15626,715369,5657,B7
15627,715369,5657,B7
15628,715369,5657,B7
15629,715369,5657,C2
15630,715369,5658,D6
15631,715369,5658,B1
15632,715369,5658,D3
15633,715369,5658,D4
15634,715369,5658,TC
15635,715369,5659,D9
15636,715369,5659,D6
15637,715369,5659,D3
15638,715369,5659,D9
15639,715369,5659,D6
15640,715369,5660,B1
15641,715369,5660,B9
15642,715369,5660,D9
15643,715369,5660,D4
15644,715369,5660,B1
15645,131460,5661,D4
15646,131460,5661,D4
15647,131460,5661,B9
15648,131460,5661,D4
15649,131460,5661,D6
15650,131460,5662,C2
15651,131460,5662,D4
15652,131460,5662,D3
15653,131460,5662,D5
15654,131460,5662,D3
15655,131460,5663,D3
15656,131460,5663,D4
15657,131460,5663,C2
15658,131460,5663,D4
15659,131460,5663,D3
15660,131460,5664,B1
15661,131460,5664,TC
15662,131460,5664,C2
15663,131460,5664,B9
15664,131460,5664,C2
15665,131460,5665,D5
15666,131460,5665,C1
15667,131460,5665,TC
15668,131460,5665,B9
15669,131460,5665,C1
15670,715634,5666,D5
15671,715634,5666,B9
15672,715634,5666,TC
15673,715634,5666,D9
15674,715634,5666,D4
15675,715634,5667,C1
15676,715634,5667,D3
15677,715634,5667,B7
15678,715634,5667,TC
15679,715634,5667,TC
15680,715634,5668,C1
15681,715634,5668,C1
15682,715634,5668,D6
15683,715634,5668,D5
15684,715634,5668,D6
15685,715634,5669,D5
15686,715634,5669,D4
15687,715634,5669,D5
15688,715634,5669,D6
15689,715634,5669,D9
15690,715634,5670,B9
15691,715634,5670,D4
15692,715634,5670,C1
15693,715634,5670,C1
15694,715634,5670,D3
15695,715654,5671,D3
15696,715654,5671,C2
15697,715654,5671,B7
15698,715654,5671,D9
15699,715654,5671,C1
15700,715654,5672,B1
15701,715654,5672,D4
15702,715654,5672,D9
15703,715654,5672,C2
15704,715654,5672,C2
15705,715654,5673,B9
15706,715654,5673,D3
15707,715654,5673,C2
15708,715654,5673,D9
15709,715654,5673,D9
15710,715654,5674,B9
15711,715654,5674,D4
15712,715654,5674,TC
15713,715654,5674,D4
15714,715654,5674,C2
15715,715654,5675,C1
15716,715654,5675,D6
15717,715654,5675,D9
15718,715654,5675,B9
15719,715654,5675,B1
15720,133939,5676,C1
15721,133939,5676,D4
15722,133939,5676,D4
15723,133939,5676,D9
15724,133939,5676,D4
15725,133939,5677,D6
15726,133939,5677,C1
15727,133939,5677,D5
15728,133939,5677,B1
15729,133939,5677,B7
15730,133939,5678,B7
15731,133939,5678,D3
15732,133939,5678,C1
15733,133939,5678,D5
15734,133939,5678,C2
15735,133939,5679,TC
15736,133939,5679,C2
15737,133939,5679,TC
15738,133939,5679,B1
15739,133939,5679,C1
15740,133939,5680,C1
15741,133939,5680,D3
15742,133939,5680,D3
15743,133939,5680,B9
15744,133939,5680,D6
15745,133941,5681,D4
15746,133941,5681,B9
15747,133941,5681,C1
15748,133941,5681,B9
15749,133941,5681,D4
15750,133941,5682,C1
15751,133941,5682,B9
15752,133941,5682,C1
15753,133941,5682,D6
15754,133941,5682,TC
15755,133941,5683,D9
15756,133941,5683,B1
15757,133941,5683,D3
15758,133941,5683,C1
15759,133941,5683,D6
15760,133941,5684,D4
15761,133941,5684,B9
15762,133941,5684,D3
15763,133941,5684,D6
15764,133941,5684,D5
15765,133941,5685,C2
15766,133941,5685,C1
15767,133941,5685,C1
15768,133941,5685,D5
15769,133941,5685,TC
15770,133900,5686,D5
15771,133900,5686,D3
15772,133900,5686,C2
15773,133900,5686,C1
15774,133900,5686,D5
15775,133900,5687,TC
15776,133900,5687,B7
15777,133900,5687,D9
15778,133900,5687,C2
15779,133900,5687,C1
15780,133900,5688,D3
15781,133900,5688,D4
15782,133900,5688,C1
15783,133900,5688,B9
15784,133900,5688,D4
15785,133900,5689,B9
15786,133900,5689,C2
15787,133900,5689,C2
15788,133900,5689,C1
15789,133900,5689,B9
15790,133900,5690,C1
15791,133900,5690,TC
15792,133900,5690,C2
15793,133900,5690,C2
15794,133900,5690,B9
15795,131658,5691,C2
15796,131658,5691,C1
15797,131658,5691,D3
15798,131658,5691,D4
15799,131658,5691,D4
15800,131658,5692,D6
15801,131658,5692,B7
15802,131658,5692,C2
15803,131658,5692,D9
15804,131658,5692,C1
15805,131658,5693,B7
15806,131658,5693,B1
15807,131658,5693,D6
15808,131658,5693,D4
15809,131658,5693,TC
15810,131658,5694,B9
15811,131658,5694,D6
15812,131658,5694,B7
15813,131658,5694,B9
15814,131658,5694,B7
15815,131658,5695,D5
15816,131658,5695,B7
15817,131658,5695,C1
15818,131658,5695,D3
15819,131658,5695,B9
15820,133748,5696,D4
15821,133748,5696,D3
15822,133748,5696,C2
15823,133748,5696,D4
15824,133748,5696,C1
15825,133748,5697,D4
15826,133748,5697,C1
15827,133748,5697,B1
15828,133748,5697,C1
15829,133748,5697,D6
15830,133748,5698,C1
15831,133748,5698,B9
15832,133748,5698,D4
15833,133748,5698,D9
15834,133748,5698,D9
15835,133748,5699,D4
15836,133748,5699,C1
15837,133748,5699,D3
