idStudent,idClass,score
173129,15449,9.89
173130,15449,0.01
173131,15449,1.66
173132,15449,8.55
173133,15449,8.16
173134,15449,4.95
173135,15449,0.53
173136,15449,4.26
173137,15449,3.41
173138,15449,8.9
173139,15449,2.87
173140,15449,4.95
173141,15449,5.98
173142,15449,3.14
173143,15449,9.53
173144,15449,7.96
173145,15449,5.29
173146,15449,4.29
173147,15449,6.21
173148,15449,2.56
173149,15449,2.21
173150,15450,6.53
173151,15450,0.54
173152,15450,3.15
173153,15450,4.6
173154,15450,0.93
173155,15450,6.53
173156,15450,9.71
173157,15450,0.86
173158,15450,1.97
173159,15450,4.22
173160,15450,7.16
173161,15450,4.78
173162,15450,8.44
173163,15450,8.12
173164,15450,5.46
173165,15450,8.03
173166,15450,0.2
173167,15450,7.83
173168,15450,4.73
173169,15450,1.5
173170,15450,6.88
173171,15450,6.24
173172,15450,8.9
173173,15450,7.28
173174,15450,7.77
173175,15450,6.49
173176,15450,1.65
173177,15450,7.81
173178,15450,0.93
173179,15450,5.59
173180,15451,0.53
173181,15451,4.63
173182,15451,5.94
173183,15451,9.59
173184,15451,9.91
173185,15451,6.96
173186,15451,2.13
173187,15451,6.24
173188,15451,8.44
173189,15451,5.43
173190,15451,3.83
173191,15451,0.73
173192,15451,8.69
173193,15451,8.4
173194,15451,6.22
173195,15451,3.9
173196,15451,0.92
173197,15451,2.16
173198,15451,5.34
173199,15451,2.25
173200,15451,5.11
173201,15451,8.89
173202,15451,6.88
173203,15451,1.3
173204,15451,6.2
173205,15451,9.76
173206,15451,0.4
173207,15451,4.63
173208,15451,9.0
173209,15451,8.39
173210,15452,4.73
173211,15452,9.73
173212,15452,6.14
173213,15452,6.73
173214,15452,9.59
173215,15452,2.62
173216,15452,0.31
173217,15452,7.66
173218,15452,3.35
173219,15452,4.32
173220,15452,5.6
173221,15452,8.35
173222,15452,6.79
173223,15452,9.7
173224,15452,1.58
173225,15452,3.13
173226,15452,7.75
173227,15452,0.68
173228,15452,6.18
173229,15452,1.77
173230,15452,7.29
173231,15452,8.61
173232,15452,8.53
173233,15452,7.12
173234,15452,8.95
173235,15452,2.97
173236,15452,9.49
173237,15452,5.6
173238,15452,6.5
173239,15452,0.31
173240,15453,0.01
173241,15453,1.97
173242,15453,4.0
173243,15453,4.82
173244,15453,0.78
173245,15453,1.15
173246,15453,4.33
173247,15453,1.43
173248,15453,1.7
173249,15453,3.98
173250,15453,1.58
173251,15453,2.98
173252,15453,8.1
173253,15453,1.87
173254,15453,2.76
173255,15453,6.84
173256,15453,3.89
173257,15453,9.73
173258,15453,4.42
173259,15453,0.03
173260,15453,2.43
173261,15453,4.4
173262,15453,8.84
173263,15453,2.01
173264,15453,2.19
173265,15453,8.34
173266,15453,1.73
173267,15453,8.18
173268,15453,1.29
173269,15453,3.75
173270,15454,2.63
173271,15454,2.39
173272,15454,1.91
173273,15454,4.88
173274,15454,4.56
173275,15454,3.37
173276,15454,7.01
173277,15454,1.26
173278,15454,9.89
173279,15454,1.44
173280,15454,2.38
173281,15454,3.47
173282,15454,5.95
173283,15454,6.11
173284,15454,2.64
173285,15454,9.96
173286,15454,4.02
173287,15454,2.63
173288,15454,2.95
173289,15454,3.39
173290,15454,6.68
173291,15454,8.02
173292,15454,7.52
173293,15454,5.32
173294,15454,8.2
173295,15454,4.26
173296,15454,0.07
173297,15454,2.6
173298,15454,9.82
173299,15454,7.17
173300,15455,8.56
173301,15455,3.54
173302,15455,5.38
173303,15455,3.65
173304,15455,2.53
173305,15455,3.63
173306,15455,3.56
173307,15455,1.47
173308,15455,5.68
173309,15455,7.66
173310,15455,1.38
173311,15455,1.33
173312,15455,6.74
173313,15455,0.12
173314,15455,6.89
173315,15455,6.76
173316,15455,1.13
173317,15455,9.96
173318,15455,7.16
173319,15455,8.38
173320,15455,4.34
173321,15455,2.91
173322,15455,6.1
173323,15455,0.72
173324,15455,3.26
173325,15455,7.6
173326,15455,5.4
173327,15455,3.48
173328,15455,9.17
173329,15455,6.73
173330,15456,1.24
173331,15456,9.94
173332,15456,4.61
173333,15456,3.23
173334,15456,6.49
173335,15456,8.47
173336,15456,3.81
173337,15456,0.43
173338,15456,8.28
173339,15456,6.8
173340,15456,4.36
173341,15456,0.34
173342,15456,0.38
173343,15456,5.61
173344,15456,9.52
173345,15456,0.76
173346,15456,4.34
173347,15456,7.14
173348,15456,8.54
173349,15456,5.55
173350,15456,8.79
173351,15456,4.54
173352,15456,6.63
173353,15456,5.81
173354,15456,1.68
173355,15456,8.0
173356,15456,2.13
173357,15456,0.38
173358,15456,9.79
173359,15456,5.4
173360,15457,0.86
173361,15457,5.11
173362,15457,3.77
173363,15457,9.33
173364,15457,8.89
173365,15457,2.83
173366,15457,7.42
173367,15457,8.55
173368,15457,2.82
173369,15457,6.37
173370,15457,2.41
173371,15457,5.95
173372,15457,5.81
173373,15457,0.58
173374,15457,7.44
173375,15457,5.02
173376,15457,9.71
173377,15457,1.46
173378,15457,0.41
173379,15457,8.97
173380,15457,0.81
173381,15457,3.73
173382,15457,4.92
173383,15457,6.16
173384,15457,6.51
173385,15457,6.58
173386,15457,8.78
173387,15457,4.75
173388,15457,5.79
173389,15457,6.55
173390,15458,3.16
173391,15458,2.59
173392,15458,1.15
173393,15458,0.21
173394,15458,6.59
173395,15458,8.38
173396,15458,1.22
173397,15458,8.23
173398,15458,1.66
173399,15458,6.41
173400,15458,8.87
173401,15458,9.66
173402,15458,1.12
173403,15458,2.7
173404,15458,3.19
173405,15458,8.42
173406,15458,0.25
173407,15458,7.55
173408,15458,0.03
173409,15458,5.91
173410,15458,7.87
173411,15458,1.35
173412,15458,5.76
173413,15458,6.42
173414,15458,5.15
173415,15458,1.04
173416,15458,7.62
173417,15458,5.29
173418,15458,2.51
173419,15458,4.96
173420,15459,7.92
173421,15459,3.26
173422,15459,9.04
173423,15459,2.56
173424,15459,1.77
173425,15459,6.22
173426,15459,6.08
173427,15459,7.73
173428,15459,7.39
173429,15459,2.72
173430,15459,0.85
173431,15459,3.97
173432,15459,9.53
173433,15459,1.24
173434,15459,4.57
173435,15459,4.49
173436,15459,3.56
173437,15459,8.61
173438,15459,9.66
173439,15459,3.38
173440,15459,4.82
173441,15459,9.79
173442,15459,7.55
173443,15459,8.38
173444,15459,0.06
173445,15459,9.21
173446,15459,2.61
173447,15459,3.9
173448,15459,7.49
173449,15459,1.73
173450,15460,7.25
173451,15460,4.92
173452,15460,0.99
173453,15460,6.7
173454,15460,8.17
173455,15460,9.55
173456,15460,3.67
173457,15460,0.46
173458,15460,5.83
173459,15460,6.39
173460,15460,9.39
173461,15460,3.58
173462,15460,8.39
173463,15460,6.33
173464,15460,5.35
173465,15460,3.66
173466,15460,0.89
173467,15460,8.3
173468,15460,1.09
173469,15460,4.69
173470,15460,0.04
173471,15460,8.22
173472,15460,9.61
173473,15460,5.89
173474,15460,5.32
173475,15460,9.28
173476,15460,2.85
173477,15460,9.42
173478,15460,2.8
173479,15460,3.21
173480,15461,2.5
173481,15461,7.35
173482,15461,7.25
173483,15461,0.82
173484,15461,7.12
173485,15461,2.54
173486,15461,1.64
173487,15461,5.57
173488,15461,7.31
173489,15461,9.45
173490,15461,6.92
173491,15461,6.71
173492,15461,3.91
173493,15461,4.64
173494,15461,3.12
173495,15461,9.99
173496,15461,0.77
173497,15461,5.92
173498,15461,1.02
173499,15461,5.59
173500,15461,3.86
173501,15461,1.95
173502,15461,7.77
173503,15461,9.79
173504,15461,5.77
173505,15461,9.79
173506,15461,2.86
173507,15461,9.13
173508,15461,2.6
173509,15461,1.73
173510,15462,3.55
173511,15462,2.4
173512,15462,3.18
173513,15462,1.14
173514,15462,0.48
173515,15462,2.41
173516,15462,1.04
173517,15462,2.22
173518,15462,9.15
173519,15462,0.86
173520,15462,1.29
173521,15462,4.94
173522,15462,5.33
173523,15462,7.44
173524,15462,3.1
173525,15462,9.18
173526,15462,6.75
173527,15462,5.68
173528,15462,8.22
173529,15462,7.92
173530,15462,7.78
173531,15462,6.13
173532,15462,6.77
173533,15462,9.33
173534,15462,9.77
173535,15462,7.53
173536,15462,0.86
173537,15462,6.45
173538,15462,9.69
173539,15462,4.62
173540,15463,0.82
173541,15463,4.09
173542,15463,6.35
173543,15463,6.32
173544,15463,1.66
173545,15463,9.23
173546,15463,9.96
173547,15463,9.79
173548,15463,2.81
173549,15463,8.57
173550,15463,8.0
173551,15463,9.35
173552,15463,1.59
173553,15463,4.34
173554,15463,5.61
173555,15463,2.51
173556,15463,4.98
173557,15463,8.78
173558,15463,3.74
173559,15463,6.64
173560,15463,2.32
173561,15463,0.28
173562,15463,7.07
173563,15463,3.1
173564,15463,1.45
173565,15463,6.85
173566,15463,7.02
173567,15463,4.5
173568,15463,0.67
173569,15463,4.95
173570,15464,2.8
173571,15464,4.38
173572,15464,3.42
173573,15464,6.04
173574,15464,8.04
173575,15464,3.88
173576,15464,9.78
173577,15464,7.81
173578,15464,6.55
173579,15464,4.25
173580,15464,5.26
173581,15464,9.54
173582,15464,7.71
173583,15464,2.23
173584,15464,8.32
173585,15464,3.71
173586,15464,3.98
173587,15464,1.24
173588,15464,0.07
173589,15464,1.35
173590,15464,9.77
173591,15464,7.35
173592,15464,5.74
173593,15464,2.6
173594,15464,3.5
173595,15464,3.36
173596,15464,4.35
173597,15464,8.21
173598,15464,0.19
173599,15464,4.13
173600,15465,7.84
173601,15465,3.69
173602,15465,5.78
173603,15465,7.45
173604,15465,4.6
173605,15465,4.78
173606,15465,8.66
173607,15465,5.26
173608,15465,8.8
173609,15465,7.98
173610,15465,2.45
173611,15465,3.87
173612,15465,1.23
173613,15465,6.95
173614,15465,3.35
173615,15465,2.38
173616,15465,7.7
173617,15465,0.25
173618,15465,5.18
173619,15465,6.23
173620,15465,8.21
173621,15465,9.54
173622,15465,8.06
173623,15465,2.89
173624,15465,4.59
173625,15465,6.0
173626,15465,3.64
173627,15465,8.07
173628,15465,1.06
173629,15465,7.71
173630,15466,8.9
173631,15466,5.14
173632,15466,5.37
173633,15466,3.22
173634,15466,7.63
173635,15466,0.58
173636,15466,7.31
173637,15466,5.19
173638,15466,2.74
173639,15466,8.74
173640,15466,7.9
173641,15466,4.23
173642,15466,3.63
173643,15466,4.24
173644,15466,3.3
173645,15466,5.88
173646,15466,5.44
173647,15466,2.57
173648,15466,6.46
173649,15466,0.34
173650,15466,6.14
173651,15466,7.08
173652,15466,1.48
173653,15466,3.06
173654,15466,0.56
173655,15466,2.55
173656,15466,0.03
173657,15466,8.73
173658,15466,9.29
173659,15466,4.55
173660,15467,0.73
173661,15467,2.9
173662,15467,5.79
173663,15467,4.33
173664,15467,0.56
173665,15467,2.69
173666,15467,3.21
173667,15467,1.84
173668,15467,4.77
173669,15467,9.21
173670,15467,3.04
173671,15467,8.74
173672,15467,4.47
173673,15467,8.95
173674,15467,9.97
173675,15467,5.44
173676,15467,7.58
173677,15467,9.44
173678,15467,7.7
173679,15467,4.72
173680,15467,1.45
173681,15467,1.17
173682,15467,8.48
173683,15467,0.46
173684,15467,8.44
173685,15467,7.31
173686,15467,3.84
173687,15467,1.0
173688,15467,5.77
173689,15467,9.93
173690,15468,3.91
173691,15468,7.18
173692,15468,1.12
173693,15468,7.89
173694,15468,4.18
173695,15468,7.4
173696,15468,6.35
173697,15468,6.03
173698,15468,9.74
173699,15468,6.37
173700,15468,2.6
173701,15468,7.35
173702,15468,3.46
173703,15468,6.55
173704,15468,0.48
173705,15468,4.54
173706,15468,0.67
173707,15468,9.74
173708,15468,4.66
173709,15468,8.38
173710,15468,9.37
173711,15468,5.43
173712,15468,7.18
173713,15468,3.69
173714,15468,1.61
173715,15468,5.98
173716,15468,1.31
173717,15468,4.38
173718,15468,2.09
173719,15468,9.1
173720,15469,9.66
173721,15469,5.11
173722,15469,6.74
173723,15469,1.16
173724,15469,4.9
173725,15469,1.67
173726,15469,2.22
173727,15469,7.3
173728,15469,0.37
173729,15469,7.09
173730,15469,9.06
173731,15469,4.72
173732,15469,7.18
173733,15469,3.81
173734,15469,7.58
173735,15469,2.19
173736,15469,2.02
173737,15469,5.53
173738,15469,0.1
173739,15469,1.74
173740,15469,5.68
173741,15469,2.19
173742,15469,3.28
173743,15469,8.73
173744,15469,8.14
173745,15469,5.96
173746,15469,4.76
173747,15469,8.64
173748,15469,0.26
173749,15469,9.03
173750,15470,5.79
173751,15470,1.12
173752,15470,0.36
173753,15470,6.98
173754,15470,0.96
173755,15470,1.09
173756,15470,0.75
173757,15470,9.7
173758,15470,4.18
173759,15470,7.52
173760,15470,9.03
173761,15470,6.34
173762,15470,6.01
173763,15470,6.87
173764,15470,7.46
173765,15470,8.12
173766,15470,0.45
173767,15470,4.31
173768,15470,8.08
173769,15470,4.19
173770,15470,9.4
173771,15470,8.66
173772,15470,7.66
173773,15470,2.5
173774,15470,0.1
173775,15470,9.19
173776,15470,3.83
173777,15470,8.47
173778,15470,6.99
173779,15470,4.26
173780,15471,0.23
173781,15471,3.73
173782,15471,1.39
173783,15471,8.35
173784,15471,1.4
173785,15471,3.79
173786,15471,2.11
173787,15471,8.76
173788,15471,9.16
173789,15471,5.96
173790,15471,2.46
173791,15471,1.38
173792,15471,3.77
173793,15471,6.68
173794,15471,4.35
173795,15471,2.13
173796,15471,0.93
173797,15471,6.29
173798,15471,5.8
173799,15471,2.31
173800,15471,8.35
173801,15471,7.03
173802,15471,6.86
173803,15471,1.48
173804,15471,0.22
173805,15471,8.66
173806,15471,5.64
173807,15471,6.22
173808,15471,5.95
173809,15471,5.47
173810,15472,9.35
173811,15472,7.49
173812,15472,7.57
173813,15472,3.75
173814,15472,5.85
173815,15472,9.6
173816,15472,7.76
173817,15472,2.41
173818,15472,7.14
173819,15472,4.0
173820,15472,3.9
173821,15472,7.66
173822,15472,7.08
173823,15472,2.42
173824,15472,4.18
173825,15472,5.75
173826,15472,4.72
173827,15472,1.39
173828,15472,6.86
173829,15472,7.67
173830,15472,8.68
173831,15472,4.28
173832,15472,3.49
173833,15472,5.48
173834,15472,5.74
173835,15472,5.47
173836,15472,9.51
173837,15472,1.71
173838,15472,9.44
173839,15472,5.57
173840,15473,3.77
173841,15473,6.88
173842,15473,6.73
173843,15473,3.98
173844,15473,7.33
173845,15473,2.63
173846,15473,6.41
173847,15473,6.53
173848,15473,0.59
173849,15473,9.94
173850,15473,2.45
173851,15473,3.11
173852,15473,7.66
173853,15473,7.15
173854,15473,6.53
173855,15473,6.46
173856,15473,6.52
173857,15473,3.21
173858,15473,1.52
173859,15473,6.4
173860,15473,0.15
173861,15473,0.62
173862,15473,2.06
173863,15473,7.12
173864,15473,6.33
173865,15473,0.03
173866,15473,5.98
173867,15473,4.09
173868,15473,3.07
173869,15473,4.41
173870,15474,5.29
173871,15474,8.78
173872,15474,6.89
173873,15474,0.79
173874,15474,6.02
173875,15474,7.14
173876,15474,9.59
173877,15474,2.15
173878,15474,2.37
173879,15474,8.14
173880,15474,8.91
173881,15474,1.85
173882,15474,7.72
173883,15474,9.09
173884,15474,7.07
173885,15474,7.99
173886,15474,0.57
173887,15474,4.49
173888,15474,7.3
173889,15474,2.37
173890,15474,2.1
173891,15474,4.75
173892,15474,2.66
173893,15474,7.75
173894,15474,5.83
173895,15474,4.96
173896,15474,4.31
173897,15474,8.53
173898,15474,4.1
173899,15474,1.6
173900,15475,1.42
173901,15475,9.02
173902,15475,7.69
173903,15475,2.6
173904,15475,2.77
173905,15475,8.55
173906,15475,7.24
173907,15475,6.96
173908,15475,7.98
173909,15475,8.23
173910,15475,3.32
173911,15475,3.81
173912,15475,9.1
173913,15475,7.46
173914,15475,4.41
173915,15475,8.43
173916,15475,7.37
173917,15475,9.69
173918,15475,3.45
173919,15475,8.31
173920,15475,4.72
173921,15475,8.08
173922,15475,3.85
173923,15475,4.59
173924,15475,0.4
173925,15475,7.21
173926,15475,3.18
173927,15475,2.82
173928,15475,0.27
173929,15475,2.68
173930,15476,2.9
173931,15476,7.22
173932,15476,1.79
173933,15476,7.53
173934,15476,0.93
173935,15476,5.45
173936,15476,4.16
173937,15476,3.41
173938,15476,4.53
173939,15476,2.85
173940,15476,8.25
173941,15476,8.38
173942,15476,5.41
173943,15476,4.07
173944,15476,3.52
173945,15476,3.91
173946,15476,0.69
173947,15476,3.55
173948,15476,7.33
173949,15476,6.3
173950,15476,6.58
173951,15476,2.83
173952,15476,2.26
173953,15476,8.77
173954,15476,5.34
173955,15476,7.17
173956,15476,5.44
173957,15476,5.7
173958,15476,4.21
173959,15476,3.39
173960,15477,6.56
173961,15477,9.84
173962,15477,1.97
173963,15477,8.22
173964,15477,7.39
173965,15477,3.58
173966,15477,0.21
173967,15477,9.23
173968,15477,0.03
173969,15477,0.66
173970,15477,9.94
173971,15477,6.04
173972,15477,6.63
173973,15477,8.83
173974,15477,9.28
173975,15477,4.11
173976,15477,7.03
173977,15477,6.68
173978,15477,8.38
173979,15477,6.68
173980,15477,5.61
173981,15477,5.23
173982,15477,0.54
173983,15477,2.13
173984,15477,7.46
173985,15477,6.03
173986,15477,6.33
173987,15477,1.46
173988,15477,5.85
173989,15477,4.52
173990,15478,7.99
173991,15478,0.73
173992,15478,7.84
173993,15478,5.61
173994,15478,7.77
173995,15478,4.01
173996,15478,9.85
173997,15478,6.32
173998,15478,1.13
173999,15478,0.3
174000,15478,5.03
174001,15478,3.0
174002,15478,2.85
174003,15478,3.44
174004,15478,4.69
174005,15478,9.33
174006,15478,4.72
174007,15478,4.48
174008,15478,2.18
174009,15478,6.27
174010,15478,8.56
174011,15478,1.41
174012,15478,3.32
174013,15478,9.14
174014,15478,1.54
174015,15478,9.6
174016,15478,3.79
174017,15478,0.82
174018,15478,5.57
174019,15478,2.99
174020,15479,5.02
174021,15479,6.96
174022,15479,5.37
174023,15479,4.48
174024,15479,8.8
174025,15479,0.52
174026,15479,4.34
174027,15479,3.16
174028,15479,8.08
174029,15479,6.57
174030,15479,7.37
174031,15479,1.6
174032,15479,1.72
174033,15479,5.79
174034,15479,0.81
174035,15479,9.7
174036,15479,2.81
174037,15479,8.02
174038,15479,7.31
174039,15479,3.11
174040,15479,5.84
174041,15479,5.1
174042,15479,7.99
174043,15479,5.14
174044,15479,7.18
174045,15479,6.07
174046,15479,2.23
174047,15479,0.52
174048,15479,0.13
174049,15479,9.55
174050,15480,0.06
174051,15480,8.81
174052,15480,4.49
174053,15480,6.08
174054,15480,4.7
174055,15480,6.19
174056,15480,6.69
174057,15480,5.85
174058,15480,8.1
174059,15480,3.18
174060,15480,5.58
174061,15480,1.33
174062,15480,3.47
174063,15480,3.9
174064,15480,0.66
174065,15480,9.21
174066,15480,8.82
174067,15480,1.7
174068,15480,6.37
174069,15480,4.0
174070,15480,6.55
174071,15480,2.08
174072,15480,2.37
174073,15480,5.99
174074,15480,3.43
174075,15480,3.3
174076,15480,9.77
174077,15480,6.94
174078,15480,7.29
174079,15480,9.19
174080,15481,3.12
174081,15481,9.83
174082,15481,5.95
174083,15481,9.04
174084,15481,7.33
174085,15481,2.76
174086,15481,3.14
174087,15481,0.78
174088,15481,4.21
174089,15481,1.19
174090,15481,0.61
174091,15481,5.08
174092,15481,5.23
174093,15481,9.12
174094,15481,7.73
174095,15481,3.97
174096,15481,7.03
174097,15481,8.44
174098,15481,4.7
174099,15481,3.8
174100,15481,0.67
174101,15481,9.9
174102,15481,0.77
174103,15481,1.33
174104,15481,3.78
174105,15481,4.17
174106,15481,0.08
174107,15481,8.71
174108,15481,8.07
174109,15481,8.35
174110,15482,3.18
174111,15482,3.44
174112,15482,5.08
174113,15482,4.83
174114,15482,5.96
174115,15482,9.68
174116,15482,5.57
174117,15482,3.78
174118,15482,7.92
174119,15482,7.37
174120,15482,1.56
174121,15482,0.94
174122,15482,2.87
174123,15482,9.39
174124,15482,0.04
174125,15482,7.76
174126,15482,6.74
174127,15482,7.09
174128,15482,6.99
174129,15482,9.14
174130,15482,7.32
174131,15482,7.71
174132,15482,0.77
174133,15482,0.08
174134,15482,9.03
174135,15482,9.53
174136,15482,2.59
174137,15482,7.99
174138,15482,9.72
174139,15482,3.84
174140,15483,4.25
174141,15483,9.42
174142,15483,2.95
174143,15483,4.12
174144,15483,7.61
174145,15483,0.96
174146,15483,2.67
174147,15483,4.63
174148,15483,6.81
174149,15483,8.87
174150,15483,3.81
174151,15483,1.55
174152,15483,8.55
174153,15483,7.58
174154,15483,6.19
174155,15483,2.85
174156,15483,7.36
174157,15483,9.46
174158,15483,2.95
174159,15483,6.24
174160,15483,6.01
174161,15483,7.65
174162,15483,1.62
174163,15483,5.1
174164,15483,5.0
174165,15483,4.55
174166,15483,3.63
174167,15483,8.32
174168,15483,1.5
174169,15483,2.08
174170,15484,6.08
174171,15484,0.45
174172,15484,5.78
174173,15484,4.15
174174,15484,5.43
174175,15484,8.07
174176,15484,6.5
174177,15484,7.64
174178,15484,6.69
174179,15484,0.67
174180,15484,8.11
174181,15484,4.31
174182,15484,9.18
174183,15484,4.51
174184,15484,8.8
174185,15484,2.83
174186,15484,0.08
174187,15484,1.91
174188,15484,8.7
174189,15484,8.64
174190,15484,5.93
174191,15484,7.07
174192,15484,4.12
174193,15484,4.9
174194,15484,1.81
174195,15484,3.92
174196,15484,5.65
174197,15484,7.89
174198,15484,8.12
174199,15484,3.86
174200,15485,2.37
174201,15485,1.19
174202,15485,1.53
174203,15485,2.46
174204,15485,2.1
174205,15485,9.11
174206,15485,6.26
174207,15485,0.57
174208,15485,9.87
174209,15485,7.1
174210,15485,7.48
174211,15485,9.2
174212,15485,3.54
174213,15485,6.03
174214,15485,5.73
174215,15485,9.03
174216,15485,4.26
174217,15485,9.32
174218,15485,6.61
174219,15485,9.68
174220,15485,0.22
174221,15485,8.33
174222,15485,8.45
174223,15485,3.98
174224,15485,2.77
174225,15485,9.25
174226,15485,8.11
174227,15485,8.72
174228,15485,9.94
174229,15485,3.86
174230,15486,4.91
174231,15486,0.7
174232,15486,4.79
174233,15486,3.01
174234,15486,7.17
174235,15486,7.73
174236,15486,7.28
174237,15486,0.77
174238,15486,8.25
174239,15486,8.9
174240,15486,7.13
174241,15486,4.99
174242,15486,4.89
174243,15486,5.32
174244,15486,8.08
174245,15486,2.99
174246,15486,3.38
174247,15486,0.32
174248,15486,1.72
174249,15486,9.58
174250,15486,8.33
174251,15486,8.4
174252,15486,4.75
174253,15486,2.21
174254,15486,0.1
174255,15486,1.92
174256,15486,2.73
174257,15486,2.85
174258,15486,7.8
174259,15486,6.61
174260,15487,4.22
174261,15487,7.11
174262,15487,6.36
174263,15487,1.75
174264,15487,3.35
174265,15487,7.2
174266,15487,3.82
174267,15487,9.25
174268,15487,3.29
174269,15487,8.21
174270,15487,5.6
174271,15487,0.07
174272,15487,2.75
174273,15487,7.47
174274,15487,7.78
174275,15487,4.74
174276,15487,1.21
174277,15487,6.94
174278,15487,5.21
174279,15487,2.52
174280,15487,1.51
174281,15487,7.41
174282,15487,4.97
174283,15487,3.25
174284,15487,8.03
174285,15487,6.33
174286,15487,8.96
174287,15487,7.98
174288,15487,6.0
174289,15487,0.14
174290,15488,9.17
174291,15488,6.74
174292,15488,7.78
174293,15488,4.7
174294,15488,5.06
174295,15488,0.04
174296,15488,1.89
174297,15488,7.7
174298,15488,5.76
174299,15488,4.54
174300,15488,1.89
174301,15488,7.81
174302,15488,1.76
174303,15488,5.45
174304,15488,5.73
174305,15488,9.84
174306,15488,0.69
174307,15488,6.43
174308,15488,5.65
174309,15488,6.29
174310,15488,7.05
174311,15488,7.06
174312,15488,6.06
174313,15488,3.0
174314,15488,1.39
174315,15488,5.68
174316,15488,1.85
174317,15488,1.92
174318,15488,7.27
174319,15488,5.81
174320,15489,2.66
174321,15489,4.53
174322,15489,2.5
174323,15489,9.36
174324,15489,6.85
174325,15489,2.53
174326,15489,1.08
174327,15489,2.17
174328,15489,3.12
174329,15489,5.6
174330,15489,0.88
174331,15489,1.02
174332,15489,3.55
174333,15489,5.53
174334,15489,6.34
174335,15489,4.82
174336,15489,8.76
174337,15489,0.66
174338,15489,1.37
174339,15489,3.69
174340,15489,4.5
174341,15489,3.65
174342,15489,5.44
174343,15489,5.62
174344,15489,4.94
174345,15489,5.82
174346,15489,6.58
174347,15489,2.01
174348,15489,7.39
174349,15489,7.77
174350,15490,9.52
174351,15490,8.56
174352,15490,0.46
174353,15490,5.06
174354,15490,2.08
174355,15490,0.6
174356,15490,8.21
174357,15490,6.47
174358,15490,0.15
174359,15490,6.25
174360,15490,1.52
174361,15490,1.01
174362,15490,2.99
174363,15490,8.36
174364,15490,3.83
174365,15490,3.38
174366,15490,5.79
174367,15490,0.57
174368,15490,8.51
174369,15490,9.15
174370,15490,2.2
174371,15490,3.48
174372,15490,3.44
174373,15490,9.76
174374,15490,6.97
174375,15490,8.28
174376,15490,7.53
174377,15490,2.19
174378,15490,9.14
174379,15490,6.12
174380,15491,8.98
174381,15491,4.7
174382,15491,3.76
174383,15491,5.19
174384,15491,8.93
174385,15491,1.61
174386,15491,3.78
174387,15491,0.14
174388,15491,2.98
174389,15491,1.52
174390,15491,9.2
174391,15491,2.45
174392,15491,1.93
174393,15491,9.46
174394,15491,2.33
174395,15491,1.48
174396,15491,3.33
174397,15491,7.4
174398,15491,2.8
174399,15491,0.66
174400,15491,7.14
174401,15491,9.53
174402,15491,5.11
174403,15491,1.63
174404,15491,7.07
174405,15491,5.76
174406,15491,0.45
174407,15491,6.62
174408,15491,7.16
174409,15491,2.24
174410,15492,7.74
174411,15492,5.34
174412,15492,9.01
174413,15492,5.81
174414,15492,6.2
174415,15492,1.69
174416,15492,3.78
174417,15492,9.79
174418,15492,4.99
174419,15492,5.76
174420,15492,3.05
174421,15492,1.1
174422,15492,9.96
174423,15492,0.25
174424,15492,3.25
174425,15492,0.39
174426,15492,1.68
174427,15492,9.93
174428,15492,8.26
174429,15492,5.1
174430,15492,6.61
174431,15492,4.74
174432,15492,1.06
174433,15492,9.83
174434,15492,6.07
174435,15492,8.21
174436,15492,2.8
174437,15492,1.45
174438,15492,5.85
174439,15492,6.51
174440,15493,1.18
174441,15493,9.06
174442,15493,7.96
174443,15493,4.64
174444,15493,6.02
174445,15493,2.18
174446,15493,3.72
174447,15493,6.66
174448,15493,5.13
174449,15493,0.01
174450,15493,6.65
174451,15493,4.42
174452,15493,4.55
174453,15493,7.46
174454,15493,2.82
174455,15493,9.31
174456,15493,0.88
174457,15493,4.79
174458,15493,9.31
174459,15493,2.86
174460,15493,7.96
174461,15493,2.53
174462,15493,7.86
174463,15493,9.41
174464,15493,9.4
174465,15493,6.84
174466,15493,5.8
174467,15493,4.86
174468,15493,6.38
174469,15493,0.97
174470,15494,2.67
174471,15494,0.36
174472,15494,3.77
174473,15494,0.45
174474,15494,9.75
174475,15494,9.43
174476,15494,7.45
174477,15494,6.67
174478,15494,5.33
174479,15494,4.2
174480,15494,7.38
174481,15494,0.65
174482,15494,9.33
174483,15494,2.85
174484,15494,2.67
174485,15494,5.65
174486,15494,3.12
174487,15494,0.33
174488,15494,6.71
174489,15494,3.7
174490,15494,5.36
174491,15494,2.47
174492,15494,5.75
174493,15494,7.92
174494,15494,4.39
174495,15494,3.6
174496,15494,8.22
174497,15494,5.51
174498,15494,7.26
174499,15494,9.55
174500,15495,6.58
174501,15495,2.96
174502,15495,3.48
174503,15495,2.27
174504,15495,9.11
174505,15495,6.0
174506,15495,4.07
174507,15495,1.94
174508,15495,2.64
174509,15495,5.47
174510,15495,4.75
174511,15495,3.2
174512,15495,8.08
174513,15495,0.82
174514,15495,7.08
174515,15495,1.52
174516,15495,5.34
174517,15495,5.76
174518,15495,0.86
174519,15495,8.13
174520,15495,3.94
174521,15495,6.85
174522,15495,5.4
174523,15495,8.94
174524,15495,3.55
174525,15495,5.05
174526,15495,1.62
